what	0.0014936387519556042	0.0009688660820281086
d	0.0032647518965669923	0.001826676368092521
like	0.0008245515639913019	0.0009344004901773063
minute	2.9518552410189804e-05	0.00014169187760885383
calender	3.935806988025307e-06	3.829510205644698e-06
handed	5.903710482037961e-06	3.829510205644698e-06
out	0.001607777154608338	0.001305862980124842
at	0.00588796725408586	0.0028491555929996554
beginning	0.00025385955072763233	3.4465591850802284e-05
fall	2.9518552410189804e-05	3.829510205644698e-05
semester	1.771113144611388e-05	7.659020411289396e-06
was	0.0025818893841446015	0.0014169187760885384
scheduled	0.00036603004988635356	1.914755102822349e-05
weekend	0.000204661963377316	0.00014552138781449852
because	0.0003620942428983283	0.0004480526940604297
youth	7.871613976050614e-06	6.127216329031517e-05
ministers	3.935806988025307e-06	7.659020411289396e-06
conference	4.1325973374265726e-05	7.276069390724926e-05
brad	6.494081530241756e-05	3.829510205644698e-06
dustin	1.5743227952101227e-05	7.659020411289396e-06
are	0.004370713660202104	0.004472867920193007
connected	3.1486455904202455e-05	5.361314287902577e-05
with	0.004953213094429849	0.005633209512503351
going	0.0004211313477187079	0.00030253130624593116
date	0.0005726599167576822	0.0002680657143951289
following	0.001204356938335744	0.00015700991843143263
now	0.0008147120465212386	0.001420748286294183
comes	5.1165490844329e-05	0.00012254432658063033
part	0.00024795584024559436	0.0004020985715926933
need	0.0024756225954679183	0.0008578102860644124
all	0.002056459151243223	0.003385287021789913
agree	0.00028731391012584744	6.127216329031517e-05
important	0.0001318495340988478	0.00022211159192739248
us	0.0010784111147189343	0.001799869796653008
get	0.001556611663764009	0.0018611419599433231
together	0.0001908866389192274	8.041971431853866e-05
have	0.006316970215780618	0.0034006050626124917
some	0.0010784111147189343	0.0006663347757821774
recharge	3.935806988025307e-06	3.0636081645157584e-05
our	0.002078106089677362	0.003967372573047907
batteries	7.871613976050614e-06	3.4465591850802284e-05
before	0.00039948440928456867	0.0006625052655765327
far	7.281242927846818e-05	7.276069390724926e-05
into	0.0014975745589436294	0.0008501512656531229
spring	0.00011610630614674656	4.595412246773638e-05
be	0.0073953813304995526	0.004993681308160686
lot	8.265194674853145e-05	8.041971431853866e-05
trouble	3.935806988025307e-05	2.6806571439512886e-05
difficult	2.9518552410189804e-05	3.4465591850802284e-05
away	9.839517470063269e-05	0.0001876460000765902
without	0.00018301502494317678	0.0007467544901007162
kids	6.494081530241756e-05	2.297706123386819e-05
etc	0.00014365695506292372	0.00013403285719756444
so	0.0015940018301502494	0.0009229119595603722
came	8.265194674853145e-05	9.190824493547276e-05
potential	0.00010626678867668329	0.00024508865316126067
alternative	4.1325973374265726e-05	9.573775514111745e-05
how	0.0006277612145900365	0.0006931413472216903
then	0.00048607216302112545	0.0004174166124152721
let	0.0021391110979917544	0.00028338375521770766
me	0.004053881197666066	0.0019607092252900853
which	0.0010862827286949848	0.0011067284494313176
prefer	2.755064891617715e-05	4.595412246773638e-05
first	0.0007163168718206059	0.0006127216329031516
option	0.00018498292843718945	4.978363267338107e-05
would	0.0017238834607550845	0.0007812200819515184
similar	7.281242927846818e-05	0.00011105579596369624
ve	0.0002971534275959107	0.0004174166124152721
done	0.000403420216272594	0.00010722628575805155
several	0.0002085977703653413	9.190824493547276e-05
years	0.0001318495340988478	0.00029487228583464177
could	0.0007694502661589476	0.0007122888982499138
heartland	3.935806988025307e-06	3.829510205644698e-06
country	5.903710482037961e-05	0.00031019032665722054
inn	3.935806988025307e-06	1.1488530616934095e-05
www	0.00033454359398215114	0.0022517520009190826
com	0.005348761696726392	0.003802703634205185
outside	8.06840432545188e-05	4.212461226209168e-05
brenham	7.871613976050614e-06	3.829510205644698e-06
nice	3.345435939821511e-05	6.510167349595986e-05
place	0.00035815843591030294	0.00032167885727415465
where	0.0004112918302486446	0.0003561444491249569
bedroom	5.903710482037961e-06	1.5318040822578792e-05
house	5.51012978323543e-05	0.00014169187760885383
side	0.00012594582361680982	0.00020296404089916898
in	0.00899528687113184	0.011986366943667904
real	0.00010036307819464534	0.0003982690613870486
relaxing	5.903710482037961e-06	7.659020411289396e-06
also	0.0010882506321889974	0.0008080266533910313
close	0.0001869508319312021	0.00011105579596369624
only	0.0008737491513416182	0.001941561674261862
one	0.0010705395007428835	0.0015049975108183662
hour	8.265194674853145e-05	0.00011871481637498564
minutes	3.1486455904202455e-05	0.0001531804082257879
here	0.00070450945085653	0.0022517520009190826
golf	0.0001141384026527339	1.1488530616934095e-05
shop	4.5261780362291034e-05	0.00013403285719756444
antique	3.935806988025307e-06	7.659020411289396e-06
craft	5.903710482037961e-06	2.297706123386819e-05
stores	2.755064891617715e-05	6.127216329031517e-05
eat	3.1486455904202455e-05	5.361314287902577e-05
dinner	4.1325973374265726e-05	3.829510205644698e-06
ranch	0.0002912497171138727	7.659020411289396e-06
spend	3.542226289222776e-05	6.127216329031517e-05
each	0.0006376007320600998	0.00031019032665722054
other	0.0007458354242307957	0.0011297055106651859
meet	0.0001692397004850882	0.00018381648987094551
saturday	0.0001869508319312021	3.829510205644698e-06
return	0.0001869508319312021	7.276069390724926e-05
sunday	0.0001397211480748984	5.361314287902577e-05
morning	0.00026173116470368295	0.00010722628575805155
just	0.0009721443260422509	0.001014820204495845
second	0.00012004211313477187	0.00027189522460077355
stay	0.0001318495340988478	6.510167349595986e-05
houston	0.0008855565723056942	3.0636081645157584e-05
restaurant	5.903710482037961e-06	1.914755102822349e-05
dessert	3.935806988025307e-06	7.659020411289396e-06
visiting	2.3614841928151844e-05	1.1488530616934095e-05
recharging	3.935806988025307e-06	3.829510205644698e-06
homes	9.839517470063268e-06	3.829510205644698e-05
evening	8.855565723056941e-05	1.914755102822349e-05
might	0.00021253357735336658	0.00022594110213303717
easier	4.722968385630369e-05	1.914755102822349e-05
trade	0.0002381163227755311	0.0003906100409757592
off	0.0004663931280809989	0.0005093248573507449
wouldn	2.9518552410189804e-05	3.829510205644698e-06
t	0.001761273627141325	0.001953050204878796
as	0.0038511871377827633	0.004595412246773637
much	0.00026173116470368295	0.00040592808179833797
ll	0.000505751197961252	0.00031784934706850993
decide	3.739016638624042e-05	1.5318040822578792e-05
email	0.0007064773543505427	0.0018190173476812315
back	0.0008678454408595803	0.0006127216329031516
your	0.004114886205980459	0.007456056370390227
preference	9.839517470063268e-06	2.6806571439512886e-05
course	7.871613976050614e-05	0.00010339677555240685
if	0.005090966339010735	0.0021062306131045838
available	0.000397516505790556	0.0007352659594837821
democratic	7.871613976050614e-06	7.659020411289396e-06
process	0.0004368745756708091	0.00035997395933060164
will	0.006773523826391554	0.002650021062306131
prevail	5.903710482037961e-06	3.829510205644698e-06
majority	1.3775324458088575e-05	3.829510205644698e-05
vote	1.5743227952101227e-05	1.5318040822578792e-05
rule	4.1325973374265726e-05	4.212461226209168e-05
hear	0.00012201001662878452	8.807873472982805e-05
soon	0.00031289665554801193	0.0001684984490483667
possible	0.0003266719800061005	0.00020296404089916898
preferably	9.839517470063268e-06	3.829510205644698e-06
end	0.00043097086518877113	0.0002297706123386819
doesn	9.249146421859472e-05	0.00011488530616934095
way	0.00030699294506597396	0.0003829510205644698
no	0.0012279717802638958	0.002902768735878681
complaining	5.903710482037961e-06	3.829510205644698e-06
allowed	4.5261780362291034e-05	1.914755102822349e-05
tend	7.871613976050614e-06	3.829510205644698e-06
do	0.0018832836437701096	0.0014667024087619193
great	0.00026173116470368295	0.00042507563282656146
fishing	9.839517470063268e-06	7.659020411289396e-06
shopping	7.871613976050614e-05	5.361314287902577e-05
or	0.003498932412354498	0.0049898517979550415
whatever	5.1165490844329e-05	6.127216329031517e-05
makes	4.5261780362291034e-05	8.807873472982805e-05
happy	7.674823626649349e-05	0.0001876460000765902
bobby	4.919758735031634e-05	4.212461226209168e-05
photoshop	1.9679034940126534e-06	0.00031019032665722054
windows	3.739016638624042e-05	0.0007965381227740972
office	0.00043097086518877113	0.0006969708574273351
cheap	5.903710482037961e-06	0.0003063608164515758
main	4.919758735031634e-05	6.510167349595986e-05
trending	1.9679034940126534e-06	1.1488530616934095e-05
abasements	1.9679034940126534e-06	7.659020411289396e-06
darer	1.9679034940126534e-06	7.659020411289396e-06
prudently	1.9679034940126534e-06	7.659020411289396e-06
fortuitous	1.9679034940126534e-06	1.1488530616934095e-05
undergone	1.9679034940126534e-06	7.659020411289396e-06
lighthearted	1.9679034940126534e-06	7.659020411289396e-06
charm	5.903710482037961e-06	7.659020411289396e-06
orinoco	1.9679034940126534e-06	7.659020411289396e-06
taster	1.9679034940126534e-06	7.659020411289396e-06
railroad	1.5743227952101227e-05	1.5318040822578792e-05
affluent	1.9679034940126534e-06	1.1488530616934095e-05
pornographic	1.9679034940126534e-06	7.659020411289396e-06
cuvier	1.9679034940126534e-06	7.659020411289396e-06
irvin	1.9679034940126534e-06	7.659020411289396e-06
parkhouse	1.9679034940126534e-06	7.659020411289396e-06
blameworthy	1.9679034940126534e-06	7.659020411289396e-06
chlorophyll	1.9679034940126534e-06	7.659020411289396e-06
robed	1.9679034940126534e-06	7.659020411289396e-06
diagrammatic	1.9679034940126534e-06	1.1488530616934095e-05
fogarty	1.9679034940126534e-06	7.659020411289396e-06
clears	1.9679034940126534e-06	7.659020411289396e-06
bayda	1.9679034940126534e-06	1.1488530616934095e-05
inconveniencing	1.9679034940126534e-06	7.659020411289396e-06
managing	7.674823626649349e-05	3.0636081645157584e-05
represented	5.903710482037961e-06	7.659020411289396e-06
smartness	1.9679034940126534e-06	7.659020411289396e-06
hashish	1.9679034940126534e-06	1.1488530616934095e-05
academies	1.9679034940126534e-06	7.659020411289396e-06
shareholders	1.771113144611388e-05	7.276069390724926e-05
unload	1.9679034940126534e-06	7.659020411289396e-06
badness	1.9679034940126534e-06	7.659020411289396e-06
danielson	5.903710482037961e-06	7.659020411289396e-06
pure	4.1325973374265726e-05	1.914755102822349e-05
caffein	1.9679034940126534e-06	7.659020411289396e-06
spaniard	1.9679034940126534e-06	1.5318040822578792e-05
chargeable	1.9679034940126534e-06	1.1488530616934095e-05
levin	1.9679034940126534e-06	7.659020411289396e-06
indian	2.3614841928151844e-05	7.659020411289396e-06
springs	2.9518552410189804e-05	1.5318040822578792e-05
deal	0.005490450748295303	0.00014935089802014322
book	0.00024402003325756905	0.00013786236740320914
teco	0.0008757170548356309	3.829510205644698e-06
pvr	5.1165490844329e-05	3.829510205644698e-06
revenue	4.1325973374265726e-05	0.0001723279592540114
my	0.0011571272544794403	0.0015279745720522344
understanding	0.00015152856903897434	4.978363267338107e-05
sends	1.771113144611388e-05	2.6806571439512886e-05
check	0.00039358069880253074	0.0003867805307701145
haven	7.674823626649349e-05	2.297706123386819e-05
received	0.00043490667217679647	0.0001723279592540114
an	0.001778984758587439	0.0023283422050319764
answer	0.00014168905156891105	8.041971431853866e-05
whether	0.0001102025956647086	6.127216329031517e-05
there	0.0019364170381084512	0.0009726955922337533
predermined	3.935806988025307e-06	3.829510205644698e-06
price	0.001448376971593313	0.0018075288170642974
associated	0.00011807420964075921	5.361314287902577e-05
lets	2.9518552410189804e-05	3.829510205644698e-05
giving	5.51012978323543e-05	6.893118370160457e-05
continue	0.0003561905324162903	0.0001953050204878796
chase	3.739016638624042e-05	3.0636081645157584e-05
down	0.00047229683856303686	0.00027955424501206294
ehronline	5.3133394338341645e-05	3.829510205644698e-06
web	0.00025385955072763233	0.0003523149389193122
address	0.00032863988350011317	0.0006280396737257305
message	0.001318495340988478	0.00114119404128212
intended	0.0001692397004850882	0.0001914755102822349
users	0.00012201001662878452	0.00013403285719756444
due	0.0005018153909732266	0.00043656416344349557
recent	5.706920132636695e-05	0.0002067935511048137
url	3.935806988025307e-05	4.978363267338107e-05
aka	1.3775324458088575e-05	3.829510205644698e-06
accessing	3.345435939821511e-05	1.1488530616934095e-05
needs	0.0006336649250720744	0.0001761574694596561
changed	0.0002971534275959107	4.212461226209168e-05
computer	7.674823626649349e-05	0.00029487228583464177
involves	7.871613976050614e-06	7.659020411289396e-06
adding	4.919758735031634e-05	3.0636081645157584e-05
letter	0.00015940018301502495	0.00022211159192739248
http	0.0004978795839852014	0.0037682380423543827
reference	0.00010823469217069594	0.00014935089802014322
should	0.0022138914307642354	0.0007084593880442692
https	1.3775324458088575e-05	7.659020411289396e-06
made	0.0004112918302486446	0.0005782560410523494
those	0.0003955486022965434	0.0003982690613870486
who	0.0007143489683265932	0.0006203806533144411
added	0.000204661963377316	8.807873472982805e-05
favorite	2.164693843413919e-05	4.212461226209168e-05
browser	4.329387686827838e-05	0.0003063608164515758
savings	9.052356072458207e-05	0.00014552138781449852
certificate	5.706920132636695e-05	3.0636081645157584e-05
take	0.0005884031447097835	0.0006395282043426645
save	0.00010036307819464534	0.0008271742044192548
when	0.0010725074042368962	0.000647187224753954
use	0.0005392055573594671	0.0008118561635966759
customer	0.00032863988350011317	0.00027189522460077355
appreciation	2.755064891617715e-05	2.297706123386819e-05
foot	5.903710482037961e-05	4.212461226209168e-05
locker	6.100500831439226e-05	3.829510205644698e-06
lady	1.5743227952101227e-05	4.595412246773638e-05
online	0.00018891873542521475	0.000988013633056332
welcome	8.855565723056941e-05	6.893118370160457e-05
special	0.000198758252895278	0.0006280396737257305
below	0.0008639096338715549	0.0005093248573507449
receive	0.0003561905324162903	0.00045571171447171907
purchases	0.00020269405988330332	1.5318040822578792e-05
either	0.00031486455904202457	0.00012637383678627503
hurry	1.5743227952101227e-05	6.510167349595986e-05
day	0.001721915557261072	0.0005131543675563896
sale	0.0008107762395332133	0.00040592808179833797
begins	4.329387686827838e-05	1.1488530616934095e-05
thursday	0.00043884247916482175	6.510167349595986e-05
march	0.0010134702994165166	0.00012637383678627503
ends	2.55827454221645e-05	1.5318040822578792e-05
share	7.478033277248083e-05	0.0001761574694596561
today	0.0006159537936259606	0.0007812200819515184
e	0.0026350227784829434	0.002447057021406962
mail	0.0012752014641201996	0.0009344004901773063
offer	0.00018104712144916414	0.0006318691839313752
friends	0.0001102025956647086	9.573775514111745e-05
many	0.000198758252895278	0.0008118561635966759
items	0.000198758252895278	6.127216329031517e-05
already	0.0002341805157875058	0.0001876460000765902
reduced	5.3133394338341645e-05	2.6806571439512886e-05
discount	4.1325973374265726e-05	0.00017998697966530082
taken	0.00011807420964075921	0.00011871481637498564
lowest	1.9679034940126536e-05	0.00016083942863707733
click	0.0003502868219342523	0.0009841841228506874
print	0.00015152856903897434	4.595412246773638e-05
must	0.00029912133108992334	0.0003561444491249569
present	8.46198502425441e-05	6.893118370160457e-05
coupon	4.722968385630369e-05	0.00011488530616934095
any	0.0028455884523422973	0.0021138896335158733
store	4.1325973374265726e-05	0.00014935089802014322
u	0.00012004211313477187	0.0010875808984030942
canada	0.0001397211480748984	0.0003331673878910887
not	0.0037626314805521937	0.00399417914448742
participating	1.9679034940126536e-05	3.829510205644698e-06
program	0.0001908866389192274	0.00029870179604028643
ready	0.00013381743759286044	0.00014935089802014322
set	0.0007635465556769096	0.0002680657143951289
automatically	5.706920132636695e-05	5.361314287902577e-05
appear	0.000102330981688658	5.361314287902577e-05
links	5.706920132636695e-05	3.829510205644698e-05
type	0.0002341805157875058	0.00023742963274997128
camlem	1.771113144611388e-05	3.829510205644698e-06
promotion	5.1165490844329e-05	6.127216329031517e-05
code	0.00012594582361680982	0.00016466893884272202
box	0.00014168905156891105	0.00021828208172174779
during	0.0003640621463923409	0.00013786236740320914
checkout	1.771113144611388e-05	3.4465591850802284e-05
footlocker	2.164693843413919e-05	3.829510205644698e-06
ladyfootlocker	7.871613976050614e-06	3.829510205644698e-06
kidsfootlocker	7.871613976050614e-06	3.829510205644698e-06
remember	0.00011610630614674656	0.00024508865316126067
returns	2.3614841928151844e-05	4.212461226209168e-05
hassle	7.871613976050614e-06	5.361314287902577e-05
free	0.000397516505790556	0.0012024662045724353
simply	7.281242927846818e-05	0.0001723279592540114
bring	0.00012201001662878452	0.00013020334699191972
nationwide	1.1807420964075922e-05	2.297706123386819e-05
don	0.0007182847753146185	0.0006242101635200858
left	0.00020662986687132863	0.00013020334699191972
register	9.249146421859472e-05	5.7442653084670473e-05
learn	5.1165490844329e-05	0.0001914755102822349
new	0.0019757751079887043	0.0016581779190441542
products	0.0002381163227755311	0.0008539807758587677
promotions	8.46198502425441e-05	0.00011105579596369624
events	2.55827454221645e-05	0.0004174166124152721
specials	3.935806988025307e-05	0.00012637383678627503
terms	0.00010429888518267065	0.00029870179604028643
conditions	6.887662229044287e-05	0.00010722628575805155
exclusions	1.1807420964075922e-05	3.829510205644698e-06
apply	8.855565723056941e-05	7.659020411289396e-05
manager	0.0003857090848264801	0.0001531804082257879
complete	0.00019285454241324006	0.00020296404089916898
details	0.00016727179699107557	0.0004289051430322062
presented	2.3614841928151844e-05	1.1488530616934095e-05
purchase	0.0007753539766409855	0.0002144525715161031
cannot	0.0001692397004850882	0.00013786236740320914
used	0.0002774743926557842	0.00029104277562899705
conjunction	7.871613976050614e-06	3.4465591850802284e-05
associate	4.1325973374265726e-05	1.5318040822578792e-05
benefit	4.1325973374265726e-05	0.00010722628575805155
redeemable	7.871613976050614e-06	3.829510205644698e-06
cash	0.00011217049915872125	0.0003369968980967334
applicable	5.3133394338341645e-05	1.1488530616934095e-05
taxes	4.919758735031634e-05	4.595412246773638e-05
paid	0.00025582745422164497	0.00026423620418948416
bearer	7.871613976050614e-06	3.829510205644698e-06
applied	3.935806988025307e-05	7.659020411289396e-06
prior	0.0003188003660300499	0.00026423620418948416
gift	9.445936771260738e-05	7.276069390724926e-05
card	6.494081530241756e-05	0.0001991345306935243
void	1.1807420964075922e-05	7.659020411289396e-06
prohibited	4.329387686827838e-05	1.914755102822349e-05
licensed	9.839517470063268e-06	0.00014935089802014322
regulated	2.164693843413919e-05	7.659020411289396e-06
catalog	1.3775324458088575e-05	1.914755102822349e-05
valid	0.00026960277867973357	6.127216329031517e-05
participate	4.919758735031634e-05	8.424922452418336e-05
wish	7.871613976050614e-05	0.00034848542871366753
future	0.00020662986687132863	0.0008846168575039252
emails	4.1325973374265726e-05	0.00014169187760885383
unsubscribe	0.0001397211480748984	0.00028338375521770766
looking	0.00022237309482342986	0.000976525102439398
medication	3.935806988025307e-06	0.00013403285719756444
best	0.00023024470879948048	0.000976525102439398
source	5.706920132636695e-05	0.00027572473480641827
make	0.0007281242927846818	0.0007429249798950714
material	6.494081530241756e-05	0.00034082640830237815
condition	9.839517470063268e-06	5.361314287902577e-05
better	0.0001692397004850882	0.00034082640830237815
law	4.1325973374265726e-05	8.041971431853866e-05
easy	6.494081530241756e-05	0.0003829510205644698
enough	0.00010036307819464534	0.00013403285719756444
ruin	1.9679034940126534e-06	1.5318040822578792e-05
bad	6.100500831439226e-05	0.00014552138781449852
laws	9.839517470063268e-06	4.978363267338107e-05
excuse	5.903710482037961e-06	1.5318040822578792e-05
found	0.00014956066554496167	0.0001914755102822349
simpliest	1.9679034940126534e-06	1.5318040822578792e-05
site	0.00017120760397910085	0.0006242101635200858
net	0.0008639096338715549	0.0008501512656531229
perscription	1.9679034940126534e-06	1.914755102822349e-05
delivery	0.000596274758685834	0.0001876460000765902
private	5.51012978323543e-05	0.0003331673878910887
secure	3.739016638624042e-05	0.0002489181633669054
rightly	1.9679034940126534e-06	7.659020411289396e-06
pound	3.935806988025307e-06	1.914755102822349e-05
than	0.00040145231277858136	0.0007467544901007162
squint	1.9679034940126534e-06	7.659020411289396e-06
million	8.46198502425441e-05	0.0007659020411289396
got	0.0002085977703653413	0.00026040669398383944
ever	9.642727120662003e-05	0.00030253130624593116
want	0.0007576428451948717	0.0008156856738023207
erection	1.9679034940126534e-06	9.190824493547276e-05
treatment	9.839517470063268e-06	0.00013786236740320914
pills	1.9679034940126534e-06	0.0011948071841611457
anti	7.871613976050614e-06	0.00013786236740320914
depressant	1.9679034940126534e-06	4.595412246773638e-05
weight	3.935806988025307e-06	0.0003369968980967334
loss	0.00014168905156891105	0.0002680657143951289
more	0.0006690871879643023	0.0023130241642093977
splicings	1.9679034940126534e-06	7.659020411289396e-06
bombahakcx	1.9679034940126534e-06	7.659020411289396e-06
knowledge	5.51012978323543e-05	4.595412246773638e-05
human	3.345435939821511e-05	5.361314287902577e-05
power	0.0002833781031378221	0.00027189522460077355
synonymous	1.9679034940126534e-06	1.5318040822578792e-05
high	0.0003483189184402397	0.0007122888982499138
quality	8.658775373655676e-05	0.00046337073488300845
stuff	4.722968385630369e-05	7.659020411289396e-05
low	9.052356072458207e-05	0.0005935740818749282
rates	0.00026566697169170823	0.00026423620418948416
moneyback	1.9679034940126534e-06	1.5318040822578792e-05
guarantee	1.3775324458088575e-05	0.00021828208172174779
god	0.00011217049915872125	0.00011871481637498564
nature	1.5743227952101227e-05	1.5318040822578792e-05
sufficeth	1.9679034940126534e-06	7.659020411289396e-06
unto	3.935806988025307e-06	7.659020411289396e-06
herself	1.9679034940126534e-06	2.6806571439512886e-05
wise	9.839517470063268e-06	2.6806571439512886e-05
hath	1.9679034940126534e-06	1.5318040822578792e-05
she	0.0006257933110960239	0.0004480526940604297
author	3.935806988025307e-06	4.212461226209168e-05
noms	0.000698605740374492	3.829510205644698e-06
actual	0.0004742647420570495	0.00021828208172174779
forwarded	0.002552370831734412	7.659020411289396e-06
melissa	0.0009111393177278586	3.829510205644698e-06
jones	0.0003483189184402397	5.7442653084670473e-05
texas	0.001568419084728085	0.00012254432658063033
utilities	0.00047229683856303686	7.659020411289396e-06
am	0.004734775806594445	0.0004901773063225213
eileen	0.00016333599000305026	3.829510205644698e-06
ponton	0.00015349647253298698	3.829510205644698e-06
david	0.0006572797670002263	2.6806571439512886e-05
avila	0.00017514341096712616	3.829510205644698e-06
lsp	0.0002085977703653413	3.829510205644698e-06
enserch	0.00020072615638929068	3.829510205644698e-06
tu	0.0005628203992876189	7.659020411289396e-06
charlie	0.0002577953577156576	2.6806571439512886e-05
stone	0.00025385955072763233	2.6806571439512886e-05
scheduling	0.0003306077869941258	3.829510205644698e-06
liz	0.00021450148084737925	3.829510205644698e-06
bellamy	0.0001869508319312021	1.1488530616934095e-05
cc	0.004644252245869862	4.978363267338107e-05
mcf	0.00019679034940126537	1.914755102822349e-05
mmbtu	0.0026566697169170825	3.829510205644698e-06
btu	0.00014759276205094903	7.659020411289396e-06
nominations	0.0004290029616947585	3.829510205644698e-06
oct	0.00016727179699107557	2.297706123386819e-05
hplnl	0.0002420521297635564	3.829510205644698e-06
vocable	1.9679034940126534e-06	7.659020411289396e-06
rnd	1.9679034940126534e-06	0.00021828208172174779
word	6.887662229044287e-05	0.00011488530616934095
asceticism	1.9679034940126534e-06	1.5318040822578792e-05
vcsc	1.9679034940126534e-06	2.297706123386819e-05
brand	1.771113144611388e-05	0.00029870179604028643
stock	0.00015152856903897434	0.0011488530616934093
attention	8.855565723056941e-05	0.00015700991843143263
vocalscape	1.9679034940126534e-06	5.361314287902577e-05
inc	0.0004919758735031634	0.0010301382453184239
symbol	9.839517470063268e-06	0.00016083942863707733
top	0.00011807420964075921	0.00045571171447171907
pick	6.690871879643022e-05	0.00012637383678627503
month	0.0015369326288238825	0.0003791215103588251
april	0.0010095344924284913	6.510167349595986e-05
expected	0.0001397211480748984	0.0001876460000765902
bounce	9.839517470063268e-06	3.0636081645157584e-05
cents	1.771113144611388e-05	8.424922452418336e-05
level	0.0001318495340988478	0.00013786236740320914
hit	5.706920132636695e-05	4.595412246773638e-05
its	0.00036012633940431563	0.0013250105311530655
explode	3.935806988025307e-06	0.00013020334699191972
next	0.0005844673377217581	0.000494006816528166
days	0.0008245515639913019	0.00047868877570558723
watch	4.722968385630369e-05	0.0003561444491249569
soar	1.9679034940126534e-06	4.978363267338107e-05
crazy	9.839517470063268e-06	3.4465591850802284e-05
breaking	1.1807420964075922e-05	9.573775514111745e-05
news	8.265194674853145e-05	0.000861639796270057
announces	5.903710482037961e-06	0.00011105579596369624
agreement	0.0007340280032667198	0.00021828208172174779
resell	1.9679034940126534e-06	1.1488530616934095e-05
mix	5.903710482037961e-06	0.00013020334699191972
network	8.06840432545188e-05	0.0002297706123386819
